make_model,component_id,equipment_type,make,model,failure_count,mtbf_hours,mtbr_hours,mttr_hours,failure_rate_per_1000h,vessels_affected,root_cause_human_error,root_cause_operational_error,root_cause_machinery_failure,root_cause_other,root_cause_unknown,root_cause_percentage_confirmed,first_failure_date,last_failure_date,top_failure_mode,top_failure_mode_count,top_failure_mode_rate,failure_mode_distribution,trend,action_inspect_count,action_repair_count,action_replace_count,action_temporary_count,action_recurrence_rate,action_recurrence_by_type,highest_recurrence_action,highest_recurrence_rate,mtbf_before_action,mtbf_after_action,action_permanently_eliminates,stakeholder_communication_summary,estimated_cost_per_failure,total_cost_impact,stock_risk,parts_per_failure,top_parts,top_parts_consumption,parts_detail_json,fleet_avg_mtbf_hours,mtbf_vs_fleet,total_failures,total_vessels,overall_mtbf_hours,overall_failure_rate_per_1000h,component_count,first_failure_date_summary,last_failure_date_summary,equipment_type_summary,make_summary,model_summary,fleet_avg_mtbf_hours_summary,fleet_avg_failure_rate_per_1000h,bad_actor_rank,is_bad_actor
MITSUI 6S70MC-C,Starting Air System,Main Engine,MITSUI,6S70MC-C,1,,,,,1,0,0,0,21,2,-100.0,2025-07-23,2025-07-23,Other,23,23000.0,"{'Other': {'count': 23, 'failure_rate': 23000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,communication,200.0,200.0,Low,194.0,"['Air Manifold', 'Actuator']","[116, 78]","[{""part_name"": ""Air Manifold"", ""count"": 116, ""unit_cost"": 0.86, ""total_cost"": 100.0}, {""part_name"": ""Actuator"", ""count"": 78, ""unit_cost"": 1.28, ""total_cost"": 100.0}]",903.1015854056559,,35,2,994.5333333333333,1.6099013224708878,5,2024-12-23,2025-11-27,Main Engine,MITSUI,6S70MC-C,903.1015854056559,3.8932163757871767,,
MITSUI 7G95ME-C10.5 EGRTC,Engine (General),Main Engine,MITSUI,7G95ME-C10.5 EGRTC,5,402.0,,,3.109452736318408,2,0,0,0,11,0,100.0,2024-12-09,2025-02-14,Other,11,6.840796019900497,"{'Other': {'count': 11, 'failure_rate': 6.840796019900497, 'mtbf': 160.8, 'vessels': 2}}",↑,0,0,0,0,54.54545454545454,{'Other': 54.54545454545454},Other,54.54545454545454,744.0,288.0,False,communication,1222.0,6110.0,Low,180.2,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-55.486735213798866,5,2,402.0,3.109452736318408,1,2024-12-09,2025-02-14,Main Engine,MITSUI,7G95ME-C10.5 EGRTC,903.1015854056559,3.8932163757871767,1.0,True
MITSUI 7S50ME-B MARK 9.3,Engine (General),Main Engine,MITSUI,7S50ME-B MARK 9.3,1,,,,,1,0,0,0,1,0,100.0,2025-02-11,2025-02-11,Other,1,1000.0,"{'Other': {'count': 1, 'failure_rate': 1000.0, 'mtbf': None, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,6110.0,6110.0,Low,901.0,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,,1,1,,,1,2025-02-11,2025-02-11,Main Engine,MITSUI,7S50ME-B MARK 9.3,903.1015854056559,3.8932163757871767,,
MITSUI 7S60ME-C8.2,Engine (General),Main Engine,MITSUI,7S60ME-C8.2,4,360.0,,,3.7037037037037037,2,0,0,1,23,0,100.0,2025-01-03,2025-02-17,Other,24,22.22222222222222,"{'Other': {'count': 24, 'failure_rate': 22.22222222222222, 'mtbf': 46.95652173913044, 'vessels': 2}}",→,0,0,0,0,37.5,{'Other': 37.5},Other,37.5,,,False,,1527.5,6110.0,Low,225.25,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-60.13737481832734,7,2,624.0,2.977977977977978,3,2025-01-03,2025-03-04,Main Engine,MITSUI,7S60ME-C8.2,903.1015854056559,3.8932163757871767,1.0,True
MITSUI 7S60ME-C8.2,Fuel System,Main Engine,MITSUI,7S60ME-C8.2,2,888.0,,,2.2522522522522523,2,0,0,0,9,0,100.0,2025-01-12,2025-02-18,Other,9,10.135135135135135,"{'Other': {'count': 9, 'failure_rate': 10.135135135135135, 'mtbf': 111.0, 'vessels': 2}}",→,0,0,0,0,33.33333333333333,{'Other': 33.33333333333333},Other,33.33333333333333,,,False,,187.5,375.0,Low,27.0,"['FO Injector', 'FO Pump']","[41, 13]","[{""part_name"": ""FO Injector"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""FO Pump"", ""count"": 13, ""unit_cost"": 17.31, ""total_cost"": 225.0}]",903.1015854056559,-1.672191218540775,7,2,624.0,2.977977977977978,3,2025-01-03,2025-03-04,Main Engine,MITSUI,7S60ME-C8.2,903.1015854056559,3.8932163757871767,,
MITSUI 7S60ME-C8.2,Starting Air System,Main Engine,MITSUI,7S60ME-C8.2,1,,,,,1,0,0,0,3,0,100.0,2025-03-04,2025-03-04,Other,3,3000.0,"{'Other': {'count': 3, 'failure_rate': 3000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,200.0,200.0,Low,194.0,"['Air Manifold', 'Actuator']","[116, 78]","[{""part_name"": ""Air Manifold"", ""count"": 116, ""unit_cost"": 0.86, ""total_cost"": 100.0}, {""part_name"": ""Actuator"", ""count"": 78, ""unit_cost"": 1.28, ""total_cost"": 100.0}]",903.1015854056559,,7,2,624.0,2.977977977977978,3,2025-01-03,2025-03-04,Main Engine,MITSUI,7S60ME-C8.2,903.1015854056559,3.8932163757871767,,
MITSUI 7S60ME-C8.5,Engine (General),Main Engine,MITSUI,7S60ME-C8.5,2,696.0,,,2.8735632183908044,2,0,0,0,6,0,100.0,2025-02-03,2025-03-04,Other,6,8.620689655172413,"{'Other': {'count': 6, 'failure_rate': 8.620689655172413, 'mtbf': 139.2, 'vessels': 2}}",→,0,0,0,0,66.66666666666666,{'Other': 66.66666666666666},Other,66.66666666666666,,,False,,3055.0,6110.0,Low,450.5,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-22.93225798209953,4,2,696.0,2.8735632183908044,3,2025-01-03,2025-03-04,Main Engine,MITSUI,7S60ME-C8.5,903.1015854056559,3.8932163757871767,,
MITSUI 7S60ME-C8.5,Exhaust valve,Main Engine,MITSUI,7S60ME-C8.5,1,,,,,1,0,0,0,3,0,100.0,2025-02-11,2025-02-11,High Temperature,3,3000.0,"{'High Temperature': {'count': 3, 'failure_rate': 3000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,,,,,,,,903.1015854056559,,4,2,696.0,2.8735632183908044,3,2025-01-03,2025-03-04,Main Engine,MITSUI,7S60ME-C8.5,903.1015854056559,3.8932163757871767,,
MITSUI 7S60ME-C8.5,Fuel System,Main Engine,MITSUI,7S60ME-C8.5,1,,,,,1,0,0,0,6,0,100.0,2025-01-03,2025-01-03,Other,6,6000.0,"{'Other': {'count': 6, 'failure_rate': 6000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,375.0,375.0,Low,54.0,"['FO Injector', 'FO Pump']","[41, 13]","[{""part_name"": ""FO Injector"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""FO Pump"", ""count"": 13, ""unit_cost"": 17.31, ""total_cost"": 225.0}]",903.1015854056559,,4,2,696.0,2.8735632183908044,3,2025-01-03,2025-03-04,Main Engine,MITSUI,7S60ME-C8.5,903.1015854056559,3.8932163757871767,,
STX ENGINE CO. LTD. 5L23/30H,AIS Transponder -Sensor Data Input - External Sensor,Aux Engine,STX ENGINE CO. LTD.,5L23/30H,1,,,,,1,0,0,1,6,0,100.0,2025-12-05,2025-12-05,Other,7,7000.0,"{'Other': {'count': 7, 'failure_rate': 7000.0, 'mtbf': 0.0, 'vessels': 1}}",,0,0,0,0,0.0,{'Other': 0.0},,0.0,,,False,,,,,,,,,903.1015854056559,,109,1,779.8454667742805,2.7363864204118267,9,2024-12-06,2025-12-19,Aux Engine,STX ENGINE CO. LTD.,5L23/30H,903.1015854056559,3.8932163757871767,,
STX ENGINE CO. LTD. 5L23/30H,Cooling water system,Aux Engine,STX ENGINE CO. LTD.,5L23/30H,2,792.0,,,2.5252525252525255,1,0,0,7,44,0,100.0,2025-10-15,2025-11-17,LOW TEMPERATURE,51,64.39393939393939,"{'LOW TEMPERATURE': {'count': 51, 'failure_rate': 64.39393939393939, 'mtbf': 15.84, 'vessels': 1}}",→,0,0,0,0,52.94117647058824,{'Other': 52.94117647058824},Other,52.94117647058824,,,False,supplier,837.5,1675.0,Low,121.5,"['Cooler', 'JW Pump', 'JW Hose', 'JW Pump Seal', 'Transducer']","[142, 16, 15, 15, 15]","[{""part_name"": ""Cooler"", ""count"": 142, ""unit_cost"": 1.23, ""total_cost"": 175.0}, {""part_name"": ""JW Pump"", ""count"": 16, ""unit_cost"": 17.19, ""total_cost"": 275.0}, {""part_name"": ""JW Hose"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""JW Pump Seal"", ""count"": 15, ""unit_cost"": 13.33, ""total_cost"": 200.0}, {""part_name"": ""Transducer"", ""count"": 15, ""unit_cost"": 20.0, ""total_cost"": 300.0}, {""part_name"": ""JW Transducer"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Seal"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""JW Seal"", ""count"": 9, ""unit_cost"": 13.89, ""total_cost"": 125.0}, {""part_name"": ""Intercooler"", ""count"": 8, ""unit_cost"": 12.5, ""total_cost"": 100.0}]",903.1015854056559,-12.302224600320152,109,1,779.8454667742805,2.7363864204118267,9,2024-12-06,2025-12-19,Aux Engine,STX ENGINE CO. LTD.,5L23/30H,903.1015854056559,3.8932163757871767,,
STX ENGINE CO. LTD. 5L23/30H,Engine (General),Aux Engine,STX ENGINE CO. LTD.,5L23/30H,60,153.76271186440678,,,6.613756613756613,1,0,30,221,3073,0,100.0,2024-12-06,2025-12-19,STOPPED,31,31000.0,"{'ALARM': {'count': 129, 'failure_rate': 49.31192660550459, 'mtbf': 20.4375, 'vessels': 1}, 'High Temperature': {'count': 155, 'failure_rate': 215.2777777777778, 'mtbf': 4.675324675324675, 'vessels': 1}, 'Other': {'count': 3009, 'failure_rate': 331.6798941798942, 'mtbf': 3.015957446808511, 'vessels': 1}, 'STOPPED': {'count': 31, 'failure_rate': 31000.0, 'mtbf': 0.0, 'vessels': 1}}",→,0,0,0,0,99.35304990757857,{'Other': 99.35304990757857},Other,99.35304990757857,202.75862068965517,101.79310344827586,False,"communication, supplier",101.83333333333333,6110.0,Low,15.016666666666667,"['Coupling', 'Control Wiring', 'Filtrex', 'Driveshaft', '1S-2S Switchboard']","[143, 140, 97, 74, 70]","[{""part_name"": ""Coupling"", ""count"": 143, ""unit_cost"": 4.2, ""total_cost"": 600.0}, {""part_name"": ""Control Wiring"", ""count"": 140, ""unit_cost"": 1.07, ""total_cost"": 150.0}, {""part_name"": ""Filtrex"", ""count"": 97, ""unit_cost"": 10.62, ""total_cost"": 1030.0}, {""part_name"": ""Driveshaft"", ""count"": 74, ""unit_cost"": 1.35, ""total_cost"": 100.0}, {""part_name"": ""1S-2S Switchboard"", ""count"": 70, ""unit_cost"": 1.43, ""total_cost"": 100.0}, {""part_name"": ""Comm Cable"", ""count"": 50, ""unit_cost"": 4.5, ""total_cost"": 225.0}, {""part_name"": ""A.2"", ""count"": 49, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Control"", ""count"": 41, ""unit_cost"": 3.66, ""total_cost"": 150.0}, {""part_name"": ""Plug Connection"", ""count"": 35, ""unit_cost"": 30.71, ""total_cost"": 1075.0}, {""part_name"": ""SW Pump"", ""count"": 29, ""unit_cost"": 33.79, ""total_cost"": 980.0}, {""part_name"": ""Keep Warm Pump"", ""count"": 20, ""unit_cost"": 20.0, ""total_cost"": 400.0}, {""part_name"": ""C.2"", ""count"": 19, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Voltage Regulator"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Pressure Sensor"", ""count"": 13, ""unit_cost"": 11.54, ""total_cost"": 150.0}, {""part_name"": ""Pin Drive"", ""count"": 13, ""unit_cost"": 7.69, ""total_cost"": 100.0}, {""part_name"": ""Windings"", ""count"": 13, ""unit_cost"": 15.38, ""total_cost"": 200.0}, {""part_name"": ""E.2"", ""count"": 13, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Right Angle Drive Gear"", ""count"": 12, ""unit_cost"": 8.33, ""total_cost"": 100.0}, {""part_name"": ""Gasket"", ""count"": 11, ""unit_cost"": 22.73, ""total_cost"": 250.0}, {""part_name"": ""Inlet Switch"", ""count"": 10, ""unit_cost"": 20.0, ""total_cost"": 200.0}, {""part_name"": ""Oil Pan Leak"", ""count"": 10, ""unit_cost"": 10.0, ""total_cost"": 100.0}, {""part_name"": ""G.1"", ""count"": 8, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""Vertical Drive Assy"", ""count"": 6, ""unit_cost"": 16.67, ""total_cost"": 100.0}, {""part_name"": ""H.1"", ""count"": 4, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""A.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.2"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""D.1"", ""count"": 2, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""G.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}, {""part_name"": ""B.2"", ""count"": 1, ""unit_cost"": 0.0, ""total_cost"": 0.0}]",903.1015854056559,-82.97392958342117,109,1,779.8454667742805,2.7363864204118267,9,2024-12-06,2025-12-19,Aux Engine,STX ENGINE CO. LTD.,5L23/30H,903.1015854056559,3.8932163757871767,1.0,True
STX ENGINE CO. LTD. 5L23/30H,Exhaust Valve,Aux Engine,STX ENGINE CO. LTD.,5L23/30H,28,243.55555555555554,,,4.257907542579075,1,0,12,142,2125,0,100.0,2025-03-10,2025-12-09,HIGH TEMPERATURE,23,23000.0,"{'HIGH TEMPERATURE': {'count': 23, 'failure_rate': 23000.0, 'mtbf': 0.0, 'vessels': 1}, 'High Temperature': {'count': 871, 'failure_rate': 152.48599439775913, 'mtbf': 6.56551724137931, 'vessels': 1}, 'Other': {'count': 1385, 'failure_rate': 282.88398692810455, 'mtbf': 3.53757225433526, 'vessels': 1}}",→,0,0,0,0,98.4931506849315,{'Other': 98.4931506849315},Other,98.4931506849315,199.3846153846154,297.2307692307692,False,"communication, supplier",10.714285714285714,300.0,Low,2.7142857142857144,['Exhaust'],[76],"[{""part_name"": ""Exhaust"", ""count"": 76, ""unit_cost"": 3.95, ""total_cost"": 300.0}]",903.1015854056559,-73.03121160548565,109,1,779.8454667742805,2.7363864204118267,9,2024-12-06,2025-12-19,Aux Engine,STX ENGINE CO. LTD.,5L23/30H,903.1015854056559,3.8932163757871767,2.0,True
